Season,Matchday,HomeTeam,AwayTeam,HomePos,AwayPos,HW,HD,HL,HGF,HGA,HGD,HPoints,AW,AD,AL,AGF,AGA,AGD,APoints,FTR
2035992,30,cry,mre,15,3,5,9,15,32,51,-19,24,13,10,6,44,28,16,49,a
2038248,1,mre,bur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038248,1,che,kiev,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038248,1,new,eve,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
2038248,1,liv,lond,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038248,1,wat,mbl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d
2038248,1,bou,sou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a
2038248,1,tot,west,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038248,1,wol,cry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,h
2038248,2,lond,tot,16,7,0,0,1,1,4,-3,0,1,0,0,1,0,1,3,h
2038248,2,sou,wat,6,8,1,0,0,2,1,1,3,0,1,0,2,2,0,1,d
2038248,2,eve,che,4,3,1,0,0,2,0,2,3,1,0,0,4,1,3,3,h
2038248,2,bur,wol,15,5,0,0,1,0,3,-3,0,1,0,0,2,0,2,3,h
2038248,2,west,bou,11,10,0,0,1,0,1,-1,0,0,0,1,1,2,-1,0,d
2038248,2,mbl,mre,9,1,0,1,0,2,2,0,1,1,0,0,3,0,3,3,h
2038248,2,cry,new,14,13,0,0,1,0,2,-2,0,0,0,1,0,2,-2,0,h
2038248,2,kiev,liv,12,2,0,0,1,1,3,-2,0,1,0,0,4,1,3,3,a
2038248,3,che,cry,6,7,1,0,1,5,4,1,3,1,0,1,2,2,0,3,h
2038248,3,west,sou,14,3,0,1,1,1,2,-1,1,1,1,0,2,1,1,4,h
2038248,3,bou,lond,13,11,0,1,1,2,3,-1,1,1,0,1,5,6,-1,3,a
2038248,3,mre,wat,5,12,1,0,1,4,2,2,3,0,2,0,2,2,0,2,h
2038248,3,tot,kiev,9,15,1,0,1,3,4,-1,3,0,0,2,1,5,-4,0,d
2038248,3,wol,mbl,8,4,1,0,1,2,2,0,3,1,1,0,4,3,1,4,d
2038248,3,liv,eve,1,2,2,0,0,6,1,5,6,2,0,0,5,2,3,6,a
2038248,3,new,bur,16,10,0,0,2,0,4,-4,0,1,0,1,2,3,-1,3,d
2038248,4,bur,che,11,4,1,1,1,2,3,-1,4,2,0,1,7,5,2,6,h
2038248,4,wat,wol,13,8,0,2,1,3,4,-1,2,1,1,1,3,3,0,4,h
2038248,4,mbl,new,6,16,1,2,0,5,4,1,5,0,1,2,0,4,-4,1,h
2038248,4,lond,west,5,7,2,0,1,7,6,1,6,1,1,1,3,2,1,4,a
2038248,4,cry,liv,12,2,1,0,2,3,4,-1,3,2,0,1,8,4,4,6,a
2038248,4,sou,mre,9,3,1,1,1,2,3,-1,4,2,0,1,6,3,3,6,a
2038248,4,kiev,bou,15,14,0,1,2,3,7,-4,1,0,1,2,2,5,-3,1,h
2038248,4,eve,tot,1,10,3,0,0,8,4,4,9,1,1,1,5,6,-1,4,d
2038248,5,west,kiev,5,12,2,1,1,7,4,3,7,1,1,2,5,7,-2,4,h
2038248,5,bou,eve,15,1,0,1,3,2,7,-5,1,3,1,0,9,5,4,10,d
2038248,5,lond,sou,8,13,2,0,2,9,10,-1,6,1,1,2,2,6,-4,4,a
2038248,5,tot,cry,10,14,1,2,1,6,7,-1,5,1,0,3,3,5,-2,3,h
2038248,5,new,wat,16,9,0,1,3,1,7,-6,1,1,2,1,5,5,0,5,d
2038248,5,liv,bur,3,6,3,0,1,9,4,5,9,2,1,1,3,3,0,7,h
2038248,5,wol,mre,11,2,1,1,2,4,5,-1,4,3,0,1,9,3,6,9,h
2038248,5,che,mbl,7,4,2,0,2,7,6,1,6,2,2,0,8,5,3,8,a
2038248,6,mre,new,5,16,3,0,2,9,4,5,9,0,2,3,1,7,-6,2,h
2038248,6,eve,west,2,4,3,2,0,10,6,4,11,3,1,1,10,6,4,10,h
2038248,6,sou,wol,8,7,2,1,2,3,6,-3,7,2,1,2,5,5,0,7,d
2038248,6,wat,che,10,11,1,3,1,5,5,0,6,2,0,3,8,8,0,6,h
2038248,6,bur,tot,9,6,2,1,2,4,8,-4,7,2,2,1,9,7,2,8,h
2038248,6,kiev,lond,13,12,1,1,3,7,10,-3,4,2,0,3,9,11,-2,6,d
2038248,6,mbl,liv,3,1,3,2,0,10,6,4,11,4,0,1,14,5,9,12,d
2038248,6,cry,bou,14,15,1,0,4,3,8,-5,3,0,2,3,3,8,-5,2,d
2038248,7,kiev,sou,13,10,1,2,3,8,11,-3,5,2,2,2,4,7,-3,8,h
2038248,7,west,cry,5,14,3,1,2,11,8,3,10,1,1,4,4,9,-5,4,h
2038248,7,che,mre,12,3,2,0,4,8,10,-2,6,4,0,2,12,6,6,12,d
2038248,7,new,wol,16,9,0,2,4,3,10,-7,2,2,2,2,6,6,0,8,h
2038248,7,bou,bur,15,6,0,3,3,4,9,-5,3,3,1,2,6,8,-2,10,h
2038248,7,lond,eve,11,1,2,1,3,10,12,-2,7,4,2,0,12,7,5,14,a
2038248,7,tot,mbl,8,4,2,2,2,9,9,0,8,3,3,0,13,9,4,12,h
2038248,7,liv,wat,2,7,4,1,1,17,8,9,13,2,3,1,7,5,2,9,h
2038248,8,sou,new,11,15,2,2,3,6,10,-4,8,1,2,4,4,10,-6,5,h
2038248,8,wat,tot,8,6,2,3,2,7,7,0,9,3,2,2,11,9,2,11,h
2038248,8,mre,liv,3,2,4,1,2,13,7,6,13,5,1,1,19,8,11,16,d
2038248,8,eve,kiev,1,10,5,2,0,14,8,6,17,2,2,3,11,13,-2,8,d
2038248,8,cry,lond,16,13,1,1,5,5,11,-6,4,2,1,4,11,14,-3,7,h
2038248,8,mbl,bou,5,14,3,3,1,13,11,2,12,1,3,3,6,9,-3,6,h
2038248,8,wol,che,9,12,2,2,3,6,7,-1,8,2,1,4,9,11,-2,7,a
2038248,8,bur,west,7,4,3,1,3,6,10,-4,10,4,1,2,13,9,4,13,h
2038248,9,lond,bur,13,6,2,1,5,12,16,-4,7,4,1,3,9,10,-1,13,h
2038248,9,bou,wat,15,7,1,3,4,6,10,-4,6,3,3,2,9,7,2,12,h
2038248,9,kiev,cry,11,14,2,3,3,13,15,-2,9,2,1,5,7,12,-5,7,a
2038248,9,eve,sou,1,9,5,3,0,16,10,6,18,3,2,3,7,10,-3,11,h
2038248,9,che,new,10,16,3,1,4,12,12,0,10,1,2,5,4,11,-7,5,h
2038248,9,west,mbl,5,3,4,1,3,13,12,1,13,4,3,1,14,11,3,15,h
2038248,9,liv,wol,2,12,5,2,1,20,9,11,17,2,2,4,7,10,-3,8,h
2038248,9,tot,mre,8,4,3,2,3,11,11,0,11,4,2,2,14,8,6,14,h
2038248,10,new,liv,16,2,1,2,6,4,15,-11,5,6,2,1,24,10,14,20,a
2038248,10,wol,tot,15,5,2,2,5,8,14,-6,8,4,2,3,15,11,4,14,a
2038248,10,cry,eve,11,1,3,1,5,11,12,-1,10,6,3,0,18,11,7,21,h
2038248,10,mbl,lond,4,12,4,3,2,14,12,2,15,3,1,5,15,17,-2,10,d
2038248,10,wat,west,9,3,3,3,3,10,9,1,12,5,1,3,14,12,2,16,h
2038248,10,sou,che,10,7,3,2,4,8,12,-4,11,4,1,4,16,12,4,13,a
2038248,10,bur,kiev,8,14,4,1,4,10,13,-3,13,2,3,4,13,19,-6,9,h
2038248,10,mre,bou,6,13,4,2,3,14,12,2,14,2,3,4,8,11,-3,9,d
2038248,11,bou,wol,13,15,2,4,4,9,12,-3,10,2,2,6,9,16,-7,8,h
2038248,11,west,mre,6,8,5,1,4,15,14,1,16,4,3,3,15,13,2,15,a
2038248,11,tot,new,3,16,5,2,3,17,12,5,17,1,2,7,5,18,-13,5,h
2038248,11,cry,sou,10,12,4,1,5,14,12,2,13,3,2,5,8,13,-5,11,h
2038248,11,kiev,mbl,14,5,2,3,5,13,20,-7,9,4,4,2,15,13,2,16,a
2038248,11,eve,bur,2,7,6,3,1,18,14,4,21,5,1,4,11,13,-2,16,a
2038248,11,liv,che,1,4,7,2,1,27,11,16,23,5,1,4,17,12,5,16,d
2038248,11,lond,wat,11,9,3,2,5,16,18,-2,11,4,3,3,12,10,2,15,a
2038248,12,che,tot,8,3,5,2,4,18,13,5,17,6,2,3,19,12,7,20,a
2038248,12,bur,cry,5,9,6,1,4,12,13,-1,19,5,1,5,17,12,5,16,a
2038248,12,mbl,eve,4,2,5,4,2,17,13,4,19,6,3,2,18,15,3,21,a
2038248,12,wol,west,15,10,2,2,7,10,19,-9,8,5,1,5,16,19,-3,16,d
2038248,12,new,bou,16,11,1,2,8,5,20,-15,5,3,4,4,12,13,-1,13,a
2038248,12,mre,lond,6,12,5,3,3,20,14,6,18,3,2,6,17,20,-3,11,h
2038248,12,sou,liv,13,1,3,2,6,8,16,-8,11,7,3,1,28,12,16,24,d
2038248,12,wat,kiev,7,14,5,3,3,14,11,3,18,2,3,6,13,22,-9,9,h
2038248,13,bou,che,11,9,4,4,4,14,14,0,16,5,2,5,19,15,4,17,a
2038248,13,eve,wat,2,5,7,3,2,20,16,4,24,6,3,3,16,11,5,21,a
2038248,13,lond,wol,13,14,3,2,7,19,23,-4,11,2,3,7,10,19,-9,9,d
2038248,13,bur,sou,8,12,6,1,5,12,15,-3,19,3,3,6,10,18,-8,12,a
2038248,13,tot,liv,3,1,7,2,3,21,13,8,23,7,4,1,30,14,16,25,a
2038248,13,kiev,mre,15,4,2,3,7,13,24,-11,9,6,3,3,23,16,7,21,d
2038248,13,cry,mbl,6,7,6,1,5,19,12,7,19,5,4,3,18,15,3,19,d
2038248,13,west,new,10,16,5,2,5,16,19,-3,17,1,2,9,6,22,-16,5,a
2038248,14,wol,kiev,14,15,2,4,7,11,20,-9,10,2,4,7,15,26,-11,10,d
2038248,14,wat,cry,2,6,7,3,3,18,12,6,24,6,2,5,21,14,7,20,a
2038248,14,che,west,7,10,6,2,5,20,15,5,20,5,2,6,17,21,-4,17,h
2038248,14,sou,tot,12,4,4,3,6,11,18,-7,15,7,2,4,21,15,6,23,a
2038248,14,mbl,bur,8,9,5,5,3,20,17,3,20,6,1,6,12,16,-4,19,d
2038248,14,mre,eve,5,3,6,4,3,25,18,7,22,7,3,3,21,18,3,24,h
2038248,14,liv,bou,1,11,8,4,1,32,14,18,28,4,4,5,14,15,-1,16,h
2038248,14,new,lond,16,13,2,2,9,8,23,-15,8,3,3,7,20,24,-4,12,a
2038248,15,bur,wat,9,4,6,2,6,13,17,-4,20,7,3,4,18,13,5,24,a
2038248,15,west,liv,10,1,5,2,7,17,24,-7,17,9,4,1,34,14,20,31,d
2038248,15,cry,mre,7,3,7,2,5,22,14,8,23,7,4,3,27,18,9,25,a
2038248,15,kiev,new,15,16,2,5,7,16,27,-11,11,2,2,10,9,26,-17,8,h
2038248,15,lond,che,12,6,4,3,7,23,25,-2,15,7,2,5,23,15,8,23,a
2038248,15,bou,tot,11,2,4,4,6,14,17,-3,16,8,2,4,23,15,8,26,h
2038248,15,mbl,sou,8,13,5,6,3,21,18,3,21,4,3,7,11,20,-9,15,h
2038248,15,eve,wol,5,14,7,3,4,21,20,1,24,2,5,7,12,21,-9,11,h
2038248,16,bur,mre,9,2,6,2,7,13,18,-5,20,8,4,3,29,19,10,28,a
2038248,16,kiev,che,14,5,3,5,7,17,27,-10,14,8,2,5,25,15,10,26,h
2038248,16,eve,new,4,16,8,3,4,22,20,2,27,2,2,11,9,27,-18,8,h
2038248,16,lond,liv,12,1,4,3,8,23,27,-4,15,9,5,1,34,14,20,32,d
2038248,16,mbl,wat,7,3,6,6,3,24,19,5,24,8,3,4,19,13,6,27,h
2038248,16,sou,bou,13,10,4,3,8,12,23,-11,15,5,4,6,17,17,0,19,a
2038248,16,west,tot,11,6,5,3,7,17,24,-7,18,8,2,5,23,18,5,26,d
2038248,16,cry,wol,8,15,7,2,6,23,16,7,23,2,5,8,12,22,-10,11,a
2038248,17,tot,lond,6,13,8,3,5,24,19,5,27,4,4,8,24,28,-4,16,h
2038248,17,wat,sou,5,14,8,3,5,21,16,5,27,4,3,9,13,25,-12,15,h
2038248,17,che,eve,7,3,8,2,6,26,17,9,26,9,3,14,23,20,3,30,h
2038248,17,wol,bur,15,10,3,5,8,13,22,-9,14,6,2,8,13,19,-6,20,d
2038248,17,bou,west,9,11,6,4,6,19,18,1,22,5,4,7,18,25,-7,19,h
2038248,17,mre,mbl,2,4,9,4,3,30,19,11,31,7,6,3,27,21,6,27,a
2038248,17,new,cry,16,8,2,2,12,9,28,-19,8,7,2,7,23,17,6,23,d
2038248,17,liv,kiev,1,12,9,6,1,35,15,20,33,4,5,7,19,28,-9,17,h
2038248,18,cry,che,9,7,7,3,7,24,18,6,24,9,2,6,28,17,11,29,a
2038248,18,sou,west,15,11,4,3,10,14,28,-14,15,5,4,8,19,28,-9,19,a
2038248,18,lond,bou,13,8,4,4,9,24,32,-8,16,7,4,6,22,19,3,25,a
2038248,18,wat,mre,4,2,9,3,5,24,17,7,30,9,4,4,30,20,10,31,a
2038248,18,kiev,tot,12,3,4,5,8,20,31,-11,17,9,3,5,28,19,9,30,h
2038248,18,mbl,wol,5,14,8,6,3,28,21,7,30,3,6,8,13,22,-9,15,h
2038248,18,eve,liv,6,1,9,3,5,23,22,1,30,10,6,1,38,16,22,36,a
2038248,18,bur,new,10,16,6,3,8,13,19,-6,21,2,3,12,10,29,-19,9,a
2038248,19,che,bur,4,11,10,2,6,31,18,13,32,6,3,9,13,21,-8,21,a
2038248,19,wol,wat,14,6,3,6,9,14,24,-10,15,9,3,6,24,20,4,30,h
2038248,19,new,mbl,16,3,3,3,12,12,29,-17,12,9,6,3,30,22,8,33,a
2038248,19,west,lond,10,13,6,4,8,21,29,-8,22,4,4,10,25,34,-9,16,a
2038248,19,liv,cry,1,9,11,6,1,40,17,23,39,7,3,8,25,21,4,24,h
2038248,19,mre,sou,2,15,10,4,4,33,20,13,34,4,3,11,15,30,-15,15,h
2038248,19,bou,kiev,8,12,8,4,6,24,20,4,28,5,5,8,22,31,-9,20,a
2038248,19,tot,eve,5,7,9,3,6,28,21,7,30,9,3,6,24,24,0,30,a
2038248,20,kiev,west,11,12,6,5,8,24,32,-8,23,6,4,9,23,32,-9,22,d
2038248,20,eve,bou,4,8,10,3,6,27,25,2,33,8,4,7,25,22,3,28,d
2038248,20,sou,lond,15,13,4,3,12,15,33,-18,15,5,4,10,28,36,-8,19,d
2038248,20,cry,tot,9,6,7,3,9,25,23,2,24,9,3,7,29,24,5,30,d
2038248,20,wat,new,7,16,9,3,7,24,21,3,30,3,3,13,13,31,-18,12,h
2038248,20,bur,liv,10,1,7,3,9,14,21,-7,24,12,6,1,42,17,25,42,d
2038248,20,mre,wol,2,14,11,4,4,36,20,16,37,4,6,9,15,24,-9,18,h
2038248,20,mbl,che,3,5,10,6,3,32,23,9,36,10,2,7,31,19,12,32,a
2038248,21,new,mre,16,2,3,3,14,14,33,-19,12,12,4,4,37,20,17,40,a
2038248,21,west,eve,12,5,6,5,9,24,33,-9,23,10,4,6,27,25,2,34,h
2038248,21,wol,sou,14,15,4,6,10,15,25,-10,18,4,4,12,16,34,-18,16,a
2038248,21,che,wat,4,6,11,2,7,34,19,15,35,10,3,7,26,22,4,33,h
2038248,21,tot,bur,7,10,9,4,7,29,24,5,31,7,4,9,16,23,-7,25,h
2038248,21,lond,kiev,13,11,5,5,10,29,37,-8,20,6,6,8,25,33,-8,24,h
2038248,21,liv,mbl,1,3,12,7,1,44,19,25,43,10,6,4,32,26,6,36,h
2038248,21,bou,cry,8,9,8,5,7,25,22,3,29,7,4,9,25,23,2,25,a
2038248,22,sou,kiev,14,12,5,4,12,17,34,-17,19,6,6,9,25,35,-10,24,a
2038248,22,cry,west,9,10,8,4,9,27,24,3,28,7,5,9,26,33,-7,26,d
2038248,22,mre,che,2,3,13,4,4,39,20,19,43,12,2,7,37,19,18,38,h
2038248,22,wol,new,15,16,4,6,11,15,26,-11,18,3,3,15,14,35,-21,12,d
2038248,22,bur,bou,11,8,7,4,10,16,25,-9,25,8,5,8,26,24,2,29,a
2038248,22,eve,lond,6,13,10,4,7,27,27,0,34,6,5,10,31,37,-6,23,a
2038248,22,mbl,tot,4,5,10,6,5,32,28,4,36,10,4,7,31,24,7,34,h
2038248,22,wat,liv,7,1,10,3,8,26,25,1,33,13,7,1,46,19,27,46,h
2038248,23,new,sou,16,15,3,4,15,15,36,-21,13,5,4,13,17,36,-19,19,a
2038248,23,tot,wat,6,5,10,4,8,31,26,5,34,11,3,8,29,26,3,36,d
2038248,23,liv,mre,1,2,13,7,2,47,22,25,46,14,4,4,41,21,20,46,a
2038248,23,kiev,eve,11,7,7,6,9,27,35,-8,27,10,4,8,28,29,-1,34,a
2038248,23,lond,cry,12,9,7,5,10,33,38,-5,26,8,5,9,28,25,3,29,h
2038248,23,bou,mbl,8,3,9,5,8,30,24,6,32,11,6,5,34,28,6,39,h
2038248,23,che,wol,4,14,12,2,8,38,21,17,38,4,7,11,16,27,-11,19,h
2038248,23,west,bur,10,13,7,6,9,27,34,-7,27,7,4,11,16,29,-13,25,a
2038248,24,bur,lond,11,10,8,4,11,17,29,-12,28,8,5,10,36,38,-2,29,a
2038248,24,wat,bou,5,7,11,4,8,30,27,3,37,10,5,8,32,25,7,35,d
2038248,24,cry,kiev,9,13,8,5,10,28,28,0,29,7,6,10,28,37,-9,27,h
2038248,24,sou,eve,14,6,6,4,13,19,36,-17,22,11,4,8,30,30,0,37,d
2038248,24,new,che,16,3,3,4,16,15,38,-23,13,13,2,8,41,23,18,41,a
2038248,24,mbl,west,4,12,11,6,6,35,30,5,39,7,6,10,27,35,-8,27,d
2038248,24,wol,liv,15,2,4,7,12,18,30,-12,19,13,7,3,49,26,23,46,h
2038248,24,mre,tot,1,8,15,4,4,45,23,22,49,10,5,8,32,27,5,35,d
2038248,25,liv,new,2,16,13,7,4,49,27,22,46,3,4,17,15,39,-24,13,h
2038248,25,tot,wol,8,15,10,6,8,34,29,5,36,5,7,12,19,30,-11,22,h
2038248,25,eve,cry,6,9,11,5,8,31,31,0,38,9,5,10,31,29,2,32,a
2038248,25,lond,mbl,10,4,9,5,10,38,39,-1,32,11,7,6,36,31,5,40,h
2038248,25,west,wat,11,5,7,7,10,28,36,-8,28,11,5,8,32,26,6,38,a
2038248,25,che,sou,3,14,14,2,8,42,23,19,44,6,5,13,20,37,-17,23,d
2038248,25,kiev,bur,13,12,7,6,11,29,40,-11,27,8,4,12,18,31,-13,28,a
2038248,25,bou,mre,7,1,10,6,8,34,27,7,36,15,5,4,47,25,22,50,a
2038248,26,wol,bou,15,8,5,7,13,19,32,-13,22,10,6,9,34,28,6,36,h
2038248,26,mre,west,1,12,16,5,4,48,25,23,53,7,7,11,28,37,-9,28,h
2038248,26,new,tot,16,6,3,4,18,17,42,-25,13,11,6,8,36,29,7,39,d
2038248,26,sou,cry,14,9,6,6,13,22,39,-17,24,10,5,10,32,29,3,35,a
2038248,26,mbl,kiev,5,13,11,7,7,36,32,4,40,7,6,12,29,42,-13,27,d
2038248,26,bur,eve,11,7,9,4,12,20,31,-11,31,11,5,9,31,32,-1,38,a
2038248,26,che,liv,3,2,14,3,8,44,25,19,45,14,7,4,52,29,23,49,h
2038248,26,wat,lond,4,10,12,5,8,33,29,4,41,10,5,10,39,39,0,35,d
2038248,27,tot,che,7,3,11,7,8,38,31,7,40,15,3,8,48,27,21,48,a
2038248,27,cry,bur,8,11,11,5,10,34,30,4,38,9,4,13,21,33,-12,31,d
2038248,27,eve,mbl,6,5,12,5,9,33,33,0,41,11,8,7,37,33,4,41,h
2038248,27,west,wol,12,14,7,7,12,29,40,-11,28,6,7,13,20,32,-12,25,d
2038248,27,bou,new,9,16,10,6,10,34,29,5,36,3,5,8,19,44,-25,14,d
2038248,27,lond,mre,10,1,10,6,10,40,40,0,36,17,5,4,51,26,25,56,h
2038248,27,liv,sou,2,15,14,7,5,54,33,21,49,6,6,14,23,41,-18,24,h
2038248,27,kiev,wat,13,4,7,7,12,30,43,-13,28,12,6,8,34,30,4,42,d
2038248,28,che,bou,3,10,16,3,8,49,27,22,51,10,7,10,35,29,6,37,a
2038248,28,wat,eve,5,4,12,7,8,36,32,4,43,13,5,9,37,34,3,44,d
2038248,28,wol,lond,14,9,6,8,13,21,32,-11,26,11,6,10,44,42,2,39,h
2038248,28,sou,bur,15,11,6,6,14,23,41,-18,24,9,5,13,21,33,-12,32,h
2038248,28,liv,tot,2,7,15,7,5,58,34,24,52,11,7,9,38,32,6,40,h
2038248,28,mre,kiev,1,13,17,5,5,53,30,23,56,7,8,12,32,45,-13,29,d
2038248,28,mbl,cry,6,8,11,8,8,38,37,1,41,11,6,10,34,30,4,39,d
2038248,28,new,west,16,12,3,6,18,20,44,-24,15,7,8,12,30,40,-10,29,d
2038248,29,kiev,wol,13,14,7,9,12,34,47,-13,30,7,8,13,22,32,-10,29,a
2038248,29,cry,wat,8,5,11,7,10,36,32,4,40,12,8,8,38,34,4,44,a
2038248,29,west,che,12,3,7,9,12,30,40,-10,30,16,3,9,49,28,21,51,a
2038248,29,tot,sou,9,15,11,7,10,39,36,3,40,7,6,14,24,41,-17,27,h
2038248,29,bur,mbl,11,6,9,5,14,21,34,-13,32,11,9,8,40,39,1,42,a
2038248,29,eve,mre,4,1,13,6,9,39,36,3,45,17,6,5,55,32,23,57,a
2038248,29,bou,liv,7,2,11,7,10,36,29,7,40,16,7,5,62,35,27,55,h
2038248,29,lond,new,10,16,11,6,11,44,43,1,39,3,7,18,20,44,-24,16,h
2038248,30,wat,bur,6,12,12,8,8,38,34,4,44,9,5,15,22,36,-14,32,h
2038248,30,liv,west,2,13,16,7,6,62,37,25,55,7,9,13,32,44,-12,30,h
2038248,30,mre,cry,1,9,18,6,5,57,33,24,60,12,7,11,38,34,4,43,h
2038248,30,new,kiev,16,14,3,7,19,21,46,-25,16,7,9,13,34,48,-14,30,h
2038248,30,che,lond,3,10,17,3,9,53,30,23,54,12,6,11,46,44,2,42,a
2038248,30,tot,bou,8,7,12,7,10,41,36,5,43,12,7,10,38,29,9,43,h
2038248,30,sou,mbl,15,4,7,6,15,24,43,-19,27,12,9,8,42,40,2,45,h
